cliente_id,idade,renda_mensal,gasto_mensal,frequencia_compra,ticket_medio,tempo_cliente_anos,score_engajamento,canal,regiao,plano,data_cadastro,segmento_latente
1727,21.0,6442.5,1571.33,12.2,129.3,4.9,48.3,Site,Sul,Premium,2022-02-25,Jovem digital
1728,41.0,28882.05,6835.73,8.0,859.72,4.5,15.7,Site,Nordeste,Básico,2023-12-12,Alto valor
1729,31.0,3630.0,1590.24,9.7,163.64,6.4,40.5,Marketplace,Sudeste,Básico,2024-12-24,Jovem digital
1730,34.0,2483.2,1326.33,12.4,107.18,2.3,38.4,Loja física,Norte,Básico,2023-01-29,Jovem digital
1731,42.0,16310.5,3819.76,5.3,720.6,6.2,23.6,Aplicativo,Sudeste,Premium,2022-09-30,Alto valor
1732,23.0,3651.52,1122.08,10.8,103.69,4.0,39.2,Aplicativo,Centro-Oeste,Básico,2025-11-13,Jovem digital
1733,57.0,7536.72,976.06,8.2,118.6,10.0,46.2,Aplicativo,Sudeste,Premium,2025-10-10,Tradicional
1734,24.0,6871.9,1481.59,9.6,155.06,9.7,48.2,Loja física,Sudeste,Básico,2025-06-10,Jovem digital
1735,54.0,10094.37,3813.15,9.4,404.68,10.3,34.6,Aplicativo,Sul,Básico,2023-01-04,Alto valor
1736,54.0,8489.38,997.34,7.3,135.88,12.3,36.3,Aplicativo,Sul,Básico,2024-06-15,Tradicional
1737,43.0,29466.25,5322.13,4.9,1075.92,9.1,22.2,Site,Centro-Oeste,Básico,2025-02-26,Alto valor
1738,30.0,6619.9,1845.24,11.5,160.82,8.7,31.4,Aplicativo,Sul,Básico,2023-12-25,Jovem digital
1739,28.0,5595.37,741.43,1.6,455.73,10.1,16.2,Marketplace,Sudeste,Premium,2022-10-27,Tradicional
1740,32.0,4430.25,921.43,5.9,155.51,4.6,38.1,Site,Centro-Oeste,Básico,2025-10-21,Tradicional
1741,26.0,4927.01,1499.16,12.3,121.44,3.8,27.9,Aplicativo,Sul,VIP,2026-04-19,Jovem digital
1742,22.0,4919.73,1754.89,12.5,140.02,6.6,45.4,Aplicativo,Sudeste,Básico,2022-10-05,Jovem digital
1743,29.0,3028.01,1419.12,12.7,111.51,5.9,44.8,Loja física,Centro-Oeste,Básico,2025-03-21,Jovem digital
1744,46.0,13650.37,4175.68,6.6,630.82,8.5,32.3,Site,Sudeste,Premium,2026-01-23,Alto valor
1745,33.0,4824.74,974.21,4.4,221.0,5.8,12.5,Site,Sudeste,Premium,2024-06-23,Tradicional
1746,52.0,3973.11,1015.88,7.4,136.68,7.4,19.8,Aplicativo,Sul,Básico,2022-03-24,Tradicional
1747,35.0,3050.68,808.97,4.9,166.11,10.4,16.0,Marketplace,Sul,Básico,2025-02-28,Tradicional
1748,57.0,5005.58,461.19,8.2,56.56,6.8,43.2,Loja física,Sul,Premium,2026-03-24,Tradicional
1749,41.0,5735.29,1087.47,7.1,153.72,9.0,24.2,Loja física,Centro-Oeste,Básico,2023-03-14,Tradicional
1750,52.0,4334.63,844.9,6.6,128.94,9.9,27.5,Site,Sudeste,Premium,2022-08-21,Tradicional
1751,31.0,3496.27,688.95,6.9,100.31,2.5,40.5,Marketplace,Norte,Premium,2023-02-27,Tradicional
1752,21.0,3962.19,1422.9,11.9,119.47,3.1,33.5,Loja física,Sudeste,Básico,2025-09-19,Jovem digital
1753,38.0,27424.27,6063.65,10.0,605.85,5.6,39.4,Site,Sudeste,Premium,2024-07-20,Alto valor
1754,47.0,16828.71,4300.99,5.7,749.2,9.4,37.0,Marketplace,Sudeste,Básico,2022-01-31,Alto valor
1755,20.0,4117.87,958.56,8.1,118.65,4.1,37.3,Marketplace,Sudeste,VIP,2024-09-09,Jovem digital
1756,57.0,6616.52,463.66,5.4,86.29,9.2,16.5,Loja física,Sudeste,VIP,2025-09-24,Tradicional
1757,24.0,4778.96,1004.98,11.5,87.5,2.0,31.2,Loja física,Centro-Oeste,Premium,2022-11-06,Jovem digital
1758,50.0,16866.83,4397.6,10.6,416.14,13.9,50.8,Site,Nordeste,VIP,2024-09-03,Alto valor
1759,33.0,10903.5,3605.69,5.8,621.04,6.7,40.8,Site,Nordeste,Premium,2023-01-18,Alto valor
1760,30.0,12995.15,4146.19,10.9,382.08,7.2,35.2,Aplicativo,Sudeste,Básico,2022-02-01,Alto valor
1761,31.0,2652.18,1333.04,7.0,190.57,5.0,23.1,Site,Centro-Oeste,Básico,2023-11-01,Jovem digital
1762,28.0,4323.22,1251.33,8.2,152.52,4.3,33.1,Site,Sudeste,Básico,2025-07-18,Jovem digital
1763,21.0,5855.66,2083.19,17.8,116.9,9.5,69.8,Aplicativo,Nordeste,Básico,2025-01-23,Jovem digital
1764,24.0,2066.09,1298.63,6.8,191.29,1.0,26.9,Marketplace,Nordeste,Premium,2022-06-19,Jovem digital
1765,22.0,3785.78,1800.46,12.6,142.46,5.8,38.1,Aplicativo,Sudeste,Básico,2022-11-07,Jovem digital
1766,26.0,3750.08,1238.56,11.2,110.79,2.8,32.7,Loja física,Sul,Premium,2024-06-21,Jovem digital
1767,45.0,17113.23,5446.97,8.4,650.73,7.0,35.2,Aplicativo,Centro-Oeste,Básico,2023-06-21,Alto valor
1768,29.0,5797.38,1470.24,8.3,176.67,4.5,40.5,Aplicativo,Sudeste,Básico,2023-07-10,Jovem digital
1769,23.0,4691.78,1563.2,12.7,122.88,3.0,39.9,Aplicativo,Nordeste,Básico,2023-12-31,Jovem digital
1770,66.0,23688.83,6036.25,10.4,582.96,10.5,43.5,Site,Norte,VIP,2025-06-23,Alto valor
1771,58.0,4223.7,609.87,7.5,81.68,3.6,18.5,Site,Sudeste,Básico,2024-08-20,Tradicional
1772,39.0,7692.3,760.32,7.2,105.31,6.5,44.4,Aplicativo,Sudeste,Básico,2025-11-27,Tradicional
1773,40.0,6693.0,951.74,4.7,204.04,7.1,23.7,Loja física,Sudeste,Básico,2022-06-20,Tradicional
1774,73.0,17154.02,3707.93,6.5,567.86,8.1,38.0,Site,Nordeste,VIP,2024-02-16,Alto valor
1775,41.0,4902.41,833.87,5.8,142.75,10.9,30.9,Aplicativo,Sudeste,Básico,2024-07-09,Tradicional
1776,40.0,11790.44,1012.41,3.7,275.39,6.0,18.9,Aplicativo,Sul,Premium,2025-06-21,Tradicional
1777,49.0,8494.5,1092.81,7.3,149.71,7.8,19.3,Aplicativo,Sudeste,Básico,2024-05-11,Tradicional
1778,52.0,5324.24,975.05,6.7,146.57,7.4,11.7,Aplicativo,Norte,Básico,2026-03-13,Tradicional
1779,35.0,2632.47,1309.27,8.7,149.94,6.5,44.0,Aplicativo,Centro-Oeste,Premium,2025-11-01,Jovem digital
1780,23.0,7533.83,841.46,6.9,121.82,8.2,31.2,Loja física,Sul,Premium,2025-02-26,Tradicional
1781,25.0,3109.08,1120.61,9.7,115.57,11.2,44.1,Loja física,Norte,Premium,2023-10-27,Jovem digital
1782,44.0,11846.03,3469.89,7.5,465.26,9.5,23.8,Loja física,Nordeste,Básico,2023-06-23,Alto valor
1783,36.0,3761.1,1294.9,11.9,109.18,9.4,39.6,Loja física,Norte,VIP,2024-06-10,Jovem digital
1784,24.0,2606.12,752.6,7.1,106.43,9.3,40.9,Site,Sudeste,Premium,2024-02-14,Jovem digital
1785,28.0,5676.94,1108.03,6.5,169.6,6.4,41.2,Aplicativo,Sudeste,VIP,2022-02-18,Jovem digital
1786,39.0,13783.63,3983.12,10.2,392.37,10.8,38.5,Aplicativo,Centro-Oeste,Básico,2023-01-20,Alto valor
1787,27.0,6312.61,1477.2,12.1,121.63,7.5,50.8,Site,Sudeste,Básico,2025-10-28,Jovem digital
1788,45.0,5071.0,850.73,5.8,147.78,8.3,28.7,Aplicativo,Sudeste,Básico,2024-02-06,Tradicional
1789,39.0,15864.72,4478.95,7.8,576.82,8.0,32.0,Aplicativo,Nordeste,Premium,2026-05-07,Alto valor
1790,31.0,4800.74,1605.12,10.2,156.72,2.0,48.0,Marketplace,Sul,Premium,2023-02-16,Jovem digital
1791,37.0,4373.86,414.12,1.0,414.12,7.6,8.5,Aplicativo,Sudeste,Básico,2026-06-07,Tradicional
1792,23.0,4694.8,977.88,6.1,161.05,1.7,30.2,Aplicativo,Sudeste,Básico,2025-09-11,Jovem digital
1793,29.0,3147.88,1260.79,12.0,104.86,2.3,41.9,Marketplace,Sudeste,Básico,2023-08-23,Jovem digital
1794,44.0,7770.62,966.21,6.7,143.89,8.2,29.8,Aplicativo,Sudeste,Básico,2024-10-16,Tradicional
1795,43.0,12954.95,3503.81,9.3,377.81,5.1,45.0,Site,Sudeste,Premium,2026-07-11,Alto valor
1796,26.0,3769.86,1127.75,10.7,104.99,5.6,41.3,Aplicativo,Sul,Básico,2024-11-24,Jovem digital
1797,29.0,7599.06,618.45,6.7,91.82,6.3,27.0,Site,Nordeste,Básico,2026-04-07,Tradicional
1798,29.0,5688.1,1525.22,12.5,122.12,6.4,56.2,Marketplace,Sudeste,Básico,2022-07-04,Jovem digital
1799,36.0,6659.84,848.61,5.4,155.82,4.8,32.1,Loja física,Sudeste,Básico,2022-10-01,Tradicional
1800,43.0,4697.39,822.35,5.8,142.75,9.7,38.5,Site,Nordeste,VIP,2022-01-03,Tradicional
1801,46.0,6720.08,838.24,8.0,104.48,7.8,2.3,Aplicativo,Sudeste,Básico,2023-06-28,Tradicional
1802,54.0,5215.29,1043.67,7.0,149.18,10.0,36.5,Site,Sudeste,VIP,2025-08-12,Tradicional
1803,26.0,6686.93,1483.17,12.2,121.85,2.8,41.6,Site,Sudeste,Premium,2026-05-31,Jovem digital
1804,41.0,9130.6,831.5,6.7,124.82,7.0,28.1,Aplicativo,Nordeste,Premium,2024-06-25,Tradicional
1805,43.0,6909.24,1208.3,4.1,295.69,10.2,29.3,Aplicativo,Sudeste,Básico,2023-12-08,Tradicional
1806,46.0,6380.58,826.65,7.1,115.72,10.2,35.8,Loja física,Sudeste,Premium,2026-04-07,Tradicional
1807,32.0,2632.99,1432.72,9.9,145.22,4.5,40.4,Loja física,Sul,Premium,2024-09-10,Jovem digital
1808,57.0,5154.21,758.55,3.4,223.21,8.0,17.7,Marketplace,Nordeste,Básico,2024-06-17,Tradicional
1809,39.0,5996.82,747.88,6.6,113.7,4.9,37.6,Loja física,Nordeste,VIP,2022-05-22,Tradicional
1810,18.0,2917.66,890.08,11.0,80.73,3.2,43.1,Site,Norte,Básico,2022-12-25,Jovem digital
1811,26.0,2844.24,2035.36,15.1,134.79,2.3,52.5,Loja física,Nordeste,Básico,2025-03-12,Jovem digital
1812,36.0,7020.47,697.66,3.3,213.27,6.4,21.5,Marketplace,Sudeste,Básico,2025-03-13,Tradicional
1813,58.0,5650.79,562.97,4.5,125.52,11.0,35.9,Aplicativo,Sudeste,Premium,2024-04-09,Tradicional
1814,33.0,1684.33,1117.7,9.9,112.98,4.6,43.4,Site,Sudeste,Básico,2025-03-18,Jovem digital
1815,44.0,19774.33,4475.18,10.4,430.14,7.6,39.4,Aplicativo,Sudeste,Básico,2025-03-01,Alto valor
1816,61.0,4241.11,809.61,7.3,110.61,9.3,41.0,Marketplace,Sudeste,Básico,2022-04-20,Tradicional
1817,40.0,5748.81,795.98,4.9,161.14,9.7,27.9,Marketplace,Sudeste,Básico,2025-10-28,Tradicional
1818,37.0,6059.46,497.14,3.6,137.6,5.5,32.8,Loja física,Nordeste,Básico,2025-03-05,Tradicional
1819,37.0,4603.47,742.0,4.2,174.85,5.7,28.3,Aplicativo,Nordeste,Premium,2023-01-02,Tradicional
1820,45.0,11752.97,996.85,1.0,976.17,6.0,5.2,Marketplace,Sudeste,Básico,2022-12-22,Tradicional
1821,49.0,19473.7,4884.43,9.4,517.81,5.8,53.9,Aplicativo,Sul,VIP,2026-05-21,Alto valor
1822,45.0,5199.6,442.49,6.1,72.48,9.2,12.5,Aplicativo,Sudeste,Premium,2023-03-02,Tradicional
1823,50.0,6454.97,718.72,4.1,174.31,8.2,27.3,Site,Sul,Premium,2022-02-24,Tradicional
1824,43.0,9592.61,1454.08,10.8,134.38,7.8,36.2,Loja física,Sul,VIP,2022-02-22,Tradicional
1825,39.0,7851.75,764.86,6.2,123.13,10.2,45.9,Marketplace,Sudeste,Básico,2023-01-17,Tradicional
1826,21.0,4126.24,1171.75,13.0,90.0,8.0,50.7,Aplicativo,Sudeste,Premium,2024-11-14,Jovem digital
1827,38.0,7718.33,1127.82,5.1,222.23,3.3,12.8,Site,Norte,Básico,2024-02-02,Tradicional
1828,33.0,13163.55,679.17,2.2,304.34,7.9,14.1,Site,Sul,Básico,2025-05-08,Tradicional
1829,49.0,10433.52,3403.32,7.9,429.58,8.8,28.7,Aplicativo,Sul,Básico,2023-01-24,Alto valor
1830,42.0,5048.44,700.59,5.8,121.23,6.5,22.7,Loja física,Sudeste,Premium,2023-01-21,Tradicional
1831,53.0,6157.62,401.74,3.3,123.1,9.6,18.7,Aplicativo,Sudeste,Premium,2023-11-07,Tradicional
1832,48.0,9993.2,3319.34,5.3,626.28,4.3,15.0,Aplicativo,Sudeste,Básico,2025-08-18,Alto valor
1833,30.0,9929.0,996.14,5.3,188.4,9.4,29.3,Site,Norte,Premium,2024-04-20,Tradicional
1834,22.0,5202.34,1329.77,11.0,120.97,6.3,43.7,Loja física,Sudeste,Básico,2025-06-28,Jovem digital
1835,28.0,2621.91,762.57,6.9,110.33,3.9,17.4,Loja física,Sudeste,Básico,2022-06-06,Jovem digital
1836,29.0,4196.17,1368.75,13.6,100.48,4.6,33.1,Aplicativo,Norte,Básico,2023-11-17,Jovem digital
1837,30.0,4068.2,1321.98,8.6,152.96,2.2,31.0,Aplicativo,Sul,Premium,2024-01-02,Jovem digital
1838,43.0,5382.03,721.1,5.1,142.07,7.0,27.9,Marketplace,Sudeste,Básico,2022-04-25,Tradicional
1839,43.0,5743.24,668.64,2.7,252.21,6.5,21.6,Site,Sul,Básico,2023-06-10,Tradicional
1840,38.0,4786.04,820.86,4.6,179.75,4.0,22.9,Site,Sul,Básico,2023-04-14,Tradicional
1841,28.0,3619.6,1401.6,9.6,146.43,7.6,50.5,Aplicativo,Norte,Premium,2024-02-01,Jovem digital
1842,25.0,8256.59,492.54,1.6,302.77,8.4,23.0,Marketplace,Sudeste,Premium,2022-10-04,Tradicional
1843,24.0,7711.55,2109.93,15.2,138.87,5.4,73.5,Loja física,Nordeste,Básico,2023-03-27,Jovem digital
1844,51.0,8265.76,2907.2,8.3,349.7,8.0,59.3,Aplicativo,Sudeste,Premium,2026-05-23,Alto valor
1845,23.0,4386.05,1530.57,9.8,155.83,6.3,22.9,Aplicativo,Nordeste,Premium,2022-08-28,Jovem digital
1846,29.0,6647.93,665.69,3.4,194.78,5.9,-0.3,Aplicativo,Centro-Oeste,Básico,2025-09-29,Tradicional
1847,29.0,3071.72,1290.71,11.4,113.12,3.4,38.3,Aplicativo,Centro-Oeste,Básico,2024-06-26,Jovem digital
1848,39.0,5644.21,604.7,4.7,128.07,5.6,25.0,Aplicativo,Centro-Oeste,VIP,2022-05-12,Tradicional
1849,44.0,5979.57,1010.53,3.9,259.13,7.1,19.6,Aplicativo,Nordeste,Básico,2023-11-02,Tradicional
1850,47.0,5794.96,590.71,5.3,112.25,8.7,31.9,Aplicativo,Sudeste,Básico,2024-05-08,Tradicional
1851,25.0,3839.96,1254.81,7.9,159.18,5.5,28.1,Site,Sudeste,Premium,2023-04-09,Jovem digital
1852,45.0,13387.22,5094.56,6.9,742.37,8.4,25.2,Site,Sudeste,Premium,2023-03-23,Alto valor
1853,39.0,3494.53,644.28,2.1,303.89,3.6,6.4,Site,Sul,Premium,2025-04-05,Tradicional
1854,55.0,5297.65,973.45,7.3,133.31,10.6,33.0,Loja física,Sudeste,Premium,2022-02-23,Tradicional
1855,48.0,13800.54,4384.73,8.4,524.38,8.2,41.7,Aplicativo,Nordeste,Básico,2026-04-01,Alto valor
1856,52.0,12079.04,4545.1,7.7,594.01,14.6,36.6,Marketplace,Nordeste,Premium,2023-06-23,Alto valor
1857,28.0,5357.49,1641.47,12.3,132.92,5.0,40.7,Marketplace,Norte,Básico,2023-10-01,Jovem digital
1858,28.0,5399.76,1671.82,12.8,130.65,6.5,50.8,Marketplace,Sudeste,Premium,2022-08-02,Jovem digital
1859,24.0,4678.8,1360.6,10.8,125.6,11.8,45.1,Aplicativo,Nordeste,Básico,2026-01-12,Jovem digital
1860,40.0,2729.59,1249.34,13.4,93.26,7.8,58.5,Aplicativo,Nordeste,Básico,2023-01-08,Jovem digital
1861,45.0,14046.57,1009.31,3.3,308.87,7.8,11.7,Site,Norte,Básico,2025-09-05,Tradicional
1862,49.0,11438.0,3549.65,9.8,363.39,6.1,27.5,Aplicativo,Nordeste,Premium,2023-06-30,Alto valor
1863,54.0,9803.21,2849.94,4.4,649.73,12.4,30.5,Aplicativo,Sudeste,Básico,2022-02-22,Alto valor
1864,31.0,10250.05,698.06,2.2,310.75,3.6,14.3,Aplicativo,Sudeste,Premium,2023-11-15,Tradicional
1865,47.0,5451.51,989.04,2.3,436.29,9.2,10.9,Site,Norte,Básico,2024-05-24,Tradicional
1866,42.0,14086.93,4266.66,7.6,562.76,6.4,41.2,Loja física,Nordeste,Básico,2024-02-23,Alto valor
1867,52.0,11512.97,3433.15,7.3,467.2,8.3,47.4,Aplicativo,Nordeste,Premium,2026-07-09,Alto valor
1868,31.0,3028.16,1468.18,16.0,91.5,2.9,46.6,Marketplace,Nordeste,Básico,2024-05-19,Jovem digital
1869,44.0,4589.66,434.88,2.7,163.29,10.9,32.9,Loja física,Nordeste,Premium,2025-07-26,Tradicional
1870,42.0,13137.73,3948.29,6.0,653.47,6.9,7.4,Aplicativo,Nordeste,VIP,2023-09-11,Alto valor
1871,23.0,3270.09,1481.17,10.0,147.86,2.5,41.6,Site,Centro-Oeste,Premium,2022-08-31,Jovem digital
1872,46.0,6308.48,470.2,2.4,194.26,10.9,13.4,Aplicativo,Centro-Oeste,Básico,2024-04-13,Tradicional
1873,40.0,22788.19,5027.22,9.1,554.81,6.1,42.4,Marketplace,Sudeste,Básico,2024-07-25,Alto valor
1874,45.0,11518.53,3620.03,6.2,581.22,8.7,21.4,Loja física,Sudeste,VIP,2023-11-30,Alto valor
1875,47.0,29195.77,7123.71,10.5,678.4,10.1,43.0,Loja física,Sudeste,Premium,2025-07-05,Alto valor
1876,54.0,13102.45,3819.91,9.2,415.41,10.0,33.1,Loja física,Sudeste,Premium,2026-06-01,Alto valor
1877,35.0,4703.39,1511.86,11.7,129.71,1.7,35.3,Aplicativo,Nordeste,Básico,2022-05-16,Jovem digital
1878,36.0,2811.26,1547.67,15.6,99.24,8.4,71.5,Marketplace,Centro-Oeste,Premium,2022-04-24,Jovem digital
1879,33.0,5186.92,714.22,2.0,352.09,6.2,12.7,Marketplace,Sudeste,Básico,2023-04-03,Tradicional
1880,36.0,6837.37,791.96,7.0,112.47,6.0,45.2,Loja física,Sudeste,Premium,2024-09-06,Tradicional
1881,42.0,4396.43,1118.67,4.3,260.1,7.3,18.5,Site,Sul,VIP,2022-03-13,Tradicional
1882,50.0,6003.74,717.99,3.9,184.15,4.8,29.4,Aplicativo,Nordeste,VIP,2022-11-20,Tradicional
1883,45.0,5732.1,631.58,6.0,106.07,8.3,14.9,Aplicativo,Sul,Básico,2023-11-15,Tradicional
1884,36.0,7263.49,881.06,2.9,304.19,3.7,10.9,Aplicativo,Sudeste,Premium,2023-09-20,Tradicional
1885,27.0,2517.51,913.46,11.3,81.03,5.1,35.6,Site,Sudeste,Básico,2025-11-16,Jovem digital
1886,30.0,3917.46,1914.89,15.6,122.53,6.5,67.0,Loja física,Sul,Básico,2024-07-02,Jovem digital
1887,22.0,2385.19,864.43,9.1,94.87,7.6,37.9,Marketplace,Sul,Premium,2025-12-29,Jovem digital
1888,36.0,4187.89,1489.0,13.3,111.67,5.0,29.2,Aplicativo,Nordeste,Básico,2025-06-24,Jovem digital
1889,48.0,14844.21,4490.3,10.2,439.66,11.6,34.0,Aplicativo,Centro-Oeste,Básico,2023-11-24,Alto valor
1890,36.0,10575.67,920.95,4.5,205.89,8.9,16.0,Aplicativo,Sudeste,Premium,2026-06-23,Tradicional
1891,18.0,5016.42,1504.71,11.3,133.72,3.7,45.6,Marketplace,Sudeste,Premium,2025-11-11,Jovem digital
1892,41.0,5469.77,799.27,4.3,184.39,4.8,25.3,Loja física,Sudeste,Premium,2024-04-05,Tradicional
1893,49.0,6064.75,841.21,6.7,125.4,5.1,23.8,Site,Sudeste,Básico,2025-11-23,Tradicional
1894,24.0,4439.94,1250.49,7.6,164.51,6.1,25.7,Site,Sudeste,Premium,2023-03-06,Jovem digital
1895,19.0,3149.74,950.42,6.0,159.65,3.1,27.3,Site,Sudeste,Básico,2022-12-15,Jovem digital
1896,35.0,4064.55,2012.26,12.6,159.59,9.5,40.1,Aplicativo,Sudeste,Básico,2025-08-16,Jovem digital
1897,47.0,5166.72,678.46,3.9,175.29,6.6,23.2,Aplicativo,Nordeste,Básico,2025-08-12,Tradicional
1898,24.0,3592.4,1738.25,13.5,129.11,3.3,47.3,Aplicativo,Sudeste,Premium,2023-01-06,Jovem digital
1899,19.0,3340.09,1388.61,9.8,141.12,5.3,33.7,Aplicativo,Nordeste,Básico,2025-06-14,Jovem digital
1900,33.0,8949.84,1613.85,9.8,164.08,4.8,38.5,Site,Sudeste,Básico,2024-04-29,Jovem digital
1901,49.0,5296.98,650.21,4.7,136.99,8.4,25.1,Aplicativo,Sudeste,VIP,2024-07-22,Tradicional
1902,18.0,4347.45,1662.83,10.5,157.7,6.9,43.9,Loja física,Sudeste,Premium,2025-11-16,Jovem digital
1903,49.0,10039.54,2388.16,7.5,319.11,8.7,22.2,Site,Sudeste,Premium,2022-09-25,Alto valor
1904,21.0,5017.97,1629.2,10.4,156.93,5.3,42.4,Site,Sudeste,Premium,2023-11-07,Jovem digital
1905,28.0,6043.99,910.96,4.1,219.82,6.4,28.3,Marketplace,Nordeste,VIP,2023-04-30,Tradicional
1906,49.0,7881.18,937.06,7.8,120.53,4.5,31.3,Aplicativo,Centro-Oeste,Premium,2024-07-20,Tradicional
1907,55.0,4751.88,754.3,3.1,246.95,10.0,25.9,Site,Sudeste,Básico,2022-09-22,Tradicional
1908,19.0,4930.59,1711.72,11.3,152.11,5.2,39.1,Aplicativo,Sudeste,Premium,2022-07-19,Jovem digital
1909,49.0,15271.46,3984.57,9.0,441.82,10.4,46.6,Loja física,Sudeste,VIP,2025-03-09,Alto valor
1910,44.0,17459.22,4309.15,7.9,542.62,9.2,35.4,Site,Nordeste,Premium,2022-04-04,Alto valor
1911,27.0,6563.74,1414.26,9.9,142.96,5.2,26.8,Aplicativo,Sudeste,Básico,2023-11-29,Jovem digital
1912,18.0,4150.49,1687.75,12.6,133.5,7.1,53.0,Aplicativo,Sudeste,VIP,2026-07-08,Jovem digital
1913,50.0,20367.02,5596.75,9.5,591.47,7.8,24.7,Loja física,Centro-Oeste,Premium,2026-07-29,Alto valor
1914,52.0,10410.3,764.95,4.7,162.94,9.3,27.5,Loja física,Centro-Oeste,Básico,2022-10-27,Tradicional
1915,30.0,5225.96,2020.09,14.9,135.35,5.4,48.2,Loja física,Nordeste,VIP,2026-03-31,Jovem digital
1916,37.0,4996.03,1197.17,11.6,103.45,8.0,40.7,Site,Sudeste,Premium,2023-07-16,Jovem digital
1917,46.0,5507.17,774.84,5.4,144.0,7.2,26.2,Site,Sudeste,Premium,2022-11-29,Tradicional
1918,48.0,6312.95,377.78,6.7,56.53,12.0,28.8,Site,Sudeste,VIP,2024-04-23,Tradicional
1919,46.0,9323.6,1241.03,8.4,148.34,12.6,44.3,Aplicativo,Nordeste,Básico,2024-03-27,Tradicional
1920,61.0,15833.21,4493.85,8.0,561.33,11.8,38.6,Site,Nordeste,Premium,2023-09-19,Alto valor
1921,44.0,5140.22,485.79,4.1,119.28,11.3,20.9,Site,Sudeste,Básico,2023-12-16,Tradicional
1922,30.0,4213.42,1218.86,10.1,120.69,2.5,44.0,Loja física,Centro-Oeste,Premium,2022-06-12,Jovem digital
1923,48.0,8214.79,573.46,3.0,193.4,5.0,16.5,Site,Sul,Premium,2023-03-17,Tradicional
1924,32.0,2857.79,1738.31,12.4,140.54,5.6,48.8,Site,Nordeste,Premium,2022-11-26,Jovem digital
1925,35.0,5163.88,2088.71,12.8,163.54,6.8,57.8,Marketplace,Sudeste,Premium,2026-04-08,Jovem digital
1926,18.0,3687.95,1423.71,13.1,108.5,4.2,55.6,Marketplace,Sudeste,Premium,2024-04-05,Jovem digital
1927,33.0,4153.97,1358.3,11.3,119.89,2.7,41.9,Aplicativo,Sudeste,Básico,2024-07-02,Jovem digital
1928,40.0,5516.09,630.93,5.5,114.96,9.9,26.0,Marketplace,Nordeste,Básico,2024-01-04,Tradicional
1929,32.0,5042.93,1398.73,13.7,101.74,11.3,43.3,Aplicativo,Sudeste,Básico,2026-01-19,Jovem digital
1930,30.0,6491.84,1264.77,10.2,123.78,9.1,43.2,Loja física,Sudeste,Premium,2025-08-27,Tradicional
1931,40.0,7382.82,663.68,6.3,105.18,9.7,39.4,Aplicativo,Nordeste,Premium,2025-02-26,Tradicional
1932,55.0,6181.59,781.92,4.8,161.66,9.6,28.9,Site,Nordeste,Premium,2023-06-06,Tradicional
1933,53.0,5182.29,649.89,1.9,337.18,6.9,-13.4,Marketplace,Nordeste,Básico,2023-05-31,Tradicional
1934,35.0,13622.15,4445.03,10.4,428.49,6.8,46.3,Aplicativo,Nordeste,Premium,2026-04-22,Alto valor
1935,52.0,7829.57,964.98,9.3,103.33,13.6,51.8,Loja física,Nordeste,Básico,2026-04-05,Tradicional
1936,29.0,3715.12,1504.14,13.4,112.32,5.2,44.0,Site,Nordeste,VIP,2023-04-18,Jovem digital
1937,58.0,5543.12,970.61,7.5,128.85,8.4,40.6,Aplicativo,Sudeste,Premium,2023-07-17,Tradicional
1938,44.0,7648.69,950.91,5.5,173.83,10.3,33.8,Marketplace,Sudeste,Básico,2023-07-08,Tradicional
1939,26.0,3450.92,916.33,10.2,90.17,8.3,35.0,Site,Sudeste,Premium,2025-08-04,Jovem digital
1940,31.0,2972.01,1409.96,10.5,134.85,4.3,46.7,Marketplace,Sudeste,Básico,2026-05-07,Jovem digital
1941,31.0,2555.33,1355.65,10.8,125.87,5.6,28.9,Loja física,Sul,Básico,2026-01-24,Jovem digital
1942,44.0,9728.16,544.65,3.5,154.7,6.7,18.1,Aplicativo,Sul,Premium,2025-11-06,Tradicional
1943,50.0,5532.7,578.32,1.8,315.23,8.7,14.7,Aplicativo,Sudeste,Premium,2023-08-06,Tradicional
1944,33.0,2948.73,1496.16,16.8,88.85,9.0,54.7,Aplicativo,Nordeste,Básico,2023-06-14,Jovem digital
1945,50.0,10154.61,3352.16,8.1,414.71,6.6,34.6,Site,Nordeste,Básico,2026-01-26,Alto valor
1946,39.0,37051.72,7106.28,7.0,1013.83,9.6,43.1,Aplicativo,Sul,Básico,2023-10-23,Alto valor
1947,32.0,6980.19,1542.2,13.8,111.62,6.6,59.3,Site,Centro-Oeste,Básico,2022-12-27,Jovem digital
1948,50.0,8215.4,2574.85,9.8,262.65,13.9,51.9,Loja física,Sudeste,Básico,2025-11-09,Alto valor
1949,23.0,4196.24,1415.61,12.1,116.87,6.0,30.0,Aplicativo,Sudeste,Básico,2024-03-12,Jovem digital
1950,60.0,18906.14,4304.53,9.3,463.38,9.4,28.5,Loja física,Sudeste,VIP,2022-05-24,Alto valor
1951,61.0,11600.75,4912.36,11.5,428.09,11.1,49.1,Site,Sul,Básico,2026-02-07,Alto valor
1952,30.0,5607.18,969.7,3.3,294.5,5.3,15.9,Aplicativo,Sudeste,Básico,2023-05-08,Jovem digital
1953,53.0,8577.61,765.1,2.8,272.81,4.7,10.1,Aplicativo,Centro-Oeste,Básico,2023-06-01,Tradicional
